Date,Year,Quarter,Month,MonthName,DayOfWeek,IsWeekend,Shift,ShiftStart,ShiftEnd,SeasonalIndex
2026-01-04,2026,Q1,1,January,Sunday,Yes,Morning,06:00,14:00,0.452
2026-01-04,2026,Q1,1,January,Sunday,Yes,Afternoon,14:00,22:00,0.452
2026-01-04,2026,Q1,1,January,Sunday,Yes,Night,22:00,06:00,0.452
2026-01-05,2026,Q1,1,January,Monday,No,Morning,06:00,14:00,1.004
2026-01-05,2026,Q1,1,January,Monday,No,Afternoon,14:00,22:00,1.004
2026-01-05,2026,Q1,1,January,Monday,No,Night,22:00,06:00,1.004
2026-01-06,2026,Q1,1,January,Tuesday,No,Morning,06:00,14:00,1.004
2026-01-06,2026,Q1,1,January,Tuesday,No,Afternoon,14:00,22:00,1.004
2026-01-06,2026,Q1,1,January,Tuesday,No,Night,22:00,06:00,1.004
2026-01-07,2026,Q1,1,January,Wednesday,No,Morning,06:00,14:00,1.004
2026-01-07,2026,Q1,1,January,Wednesday,No,Afternoon,14:00,22:00,1.004
2026-01-07,2026,Q1,1,January,Wednesday,No,Night,22:00,06:00,1.004
2026-01-08,2026,Q1,1,January,Thursday,No,Morning,06:00,14:00,1.004
2026-01-08,2026,Q1,1,January,Thursday,No,Afternoon,14:00,22:00,1.004
2026-01-08,2026,Q1,1,January,Thursday,No,Night,22:00,06:00,1.004
2026-01-09,2026,Q1,1,January,Friday,No,Morning,06:00,14:00,1.004
2026-01-09,2026,Q1,1,January,Friday,No,Afternoon,14:00,22:00,1.004
2026-01-09,2026,Q1,1,January,Friday,No,Night,22:00,06:00,1.004
2026-01-10,2026,Q1,1,January,Saturday,Yes,Morning,06:00,14:00,1.004
2026-01-10,2026,Q1,1,January,Saturday,Yes,Afternoon,14:00,22:00,1.004
2026-01-10,2026,Q1,1,January,Saturday,Yes,Night,22:00,06:00,1.004
2026-01-11,2026,Q1,1,January,Sunday,Yes,Morning,06:00,14:00,0.452
2026-01-11,2026,Q1,1,January,Sunday,Yes,Afternoon,14:00,22:00,0.452
2026-01-11,2026,Q1,1,January,Sunday,Yes,Night,22:00,06:00,0.452
2026-01-12,2026,Q1,1,January,Monday,No,Morning,06:00,14:00,1.004
2026-01-12,2026,Q1,1,January,Monday,No,Afternoon,14:00,22:00,1.004
2026-01-12,2026,Q1,1,January,Monday,No,Night,22:00,06:00,1.004
2026-01-13,2026,Q1,1,January,Tuesday,No,Morning,06:00,14:00,0.552
2026-01-13,2026,Q1,1,January,Tuesday,No,Afternoon,14:00,22:00,0.552
2026-01-13,2026,Q1,1,January,Tuesday,No,Night,22:00,06:00,0.552
2026-01-14,2026,Q1,1,January,Wednesday,No,Morning,06:00,14:00,0.552
2026-01-14,2026,Q1,1,January,Wednesday,No,Afternoon,14:00,22:00,0.552
2026-01-14,2026,Q1,1,January,Wednesday,No,Night,22:00,06:00,0.552
2026-01-15,2026,Q1,1,January,Thursday,No,Morning,06:00,14:00,0.553
2026-01-15,2026,Q1,1,January,Thursday,No,Afternoon,14:00,22:00,0.553
2026-01-15,2026,Q1,1,January,Thursday,No,Night,22:00,06:00,0.553
2026-01-16,2026,Q1,1,January,Friday,No,Morning,06:00,14:00,0.553
2026-01-16,2026,Q1,1,January,Friday,No,Afternoon,14:00,22:00,0.553
2026-01-16,2026,Q1,1,January,Friday,No,Night,22:00,06:00,0.553
2026-01-17,2026,Q1,1,January,Saturday,Yes,Morning,06:00,14:00,0.553
2026-01-17,2026,Q1,1,January,Saturday,Yes,Afternoon,14:00,22:00,0.553
2026-01-17,2026,Q1,1,January,Saturday,Yes,Night,22:00,06:00,0.553
2026-01-18,2026,Q1,1,January,Sunday,Yes,Morning,06:00,14:00,0.249
2026-01-18,2026,Q1,1,January,Sunday,Yes,Afternoon,14:00,22:00,0.249
2026-01-18,2026,Q1,1,January,Sunday,Yes,Night,22:00,06:00,0.249
2026-01-19,2026,Q1,1,January,Monday,No,Morning,06:00,14:00,1.005
2026-01-19,2026,Q1,1,January,Monday,No,Afternoon,14:00,22:00,1.005
2026-01-19,2026,Q1,1,January,Monday,No,Night,22:00,06:00,1.005
2026-01-20,2026,Q1,1,January,Tuesday,No,Morning,06:00,14:00,1.005
2026-01-20,2026,Q1,1,January,Tuesday,No,Afternoon,14:00,22:00,1.005
2026-01-20,2026,Q1,1,January,Tuesday,No,Night,22:00,06:00,1.005
2026-01-21,2026,Q1,1,January,Wednesday,No,Morning,06:00,14:00,1.005
2026-01-21,2026,Q1,1,January,Wednesday,No,Afternoon,14:00,22:00,1.005
2026-01-21,2026,Q1,1,January,Wednesday,No,Night,22:00,06:00,1.005
2026-01-22,2026,Q1,1,January,Thursday,No,Morning,06:00,14:00,1.005
2026-01-22,2026,Q1,1,January,Thursday,No,Afternoon,14:00,22:00,1.005
2026-01-22,2026,Q1,1,January,Thursday,No,Night,22:00,06:00,1.005
2026-01-23,2026,Q1,1,January,Friday,No,Morning,06:00,14:00,1.005
2026-01-23,2026,Q1,1,January,Friday,No,Afternoon,14:00,22:00,1.005
2026-01-23,2026,Q1,1,January,Friday,No,Night,22:00,06:00,1.005
2026-01-24,2026,Q1,1,January,Saturday,Yes,Morning,06:00,14:00,1.006
2026-01-24,2026,Q1,1,January,Saturday,Yes,Afternoon,14:00,22:00,1.006
2026-01-24,2026,Q1,1,January,Saturday,Yes,Night,22:00,06:00,1.006
2026-01-25,2026,Q1,1,January,Sunday,Yes,Morning,06:00,14:00,0.453
2026-01-25,2026,Q1,1,January,Sunday,Yes,Afternoon,14:00,22:00,0.453
2026-01-25,2026,Q1,1,January,Sunday,Yes,Night,22:00,06:00,0.453
2026-01-26,2026,Q1,1,January,Monday,No,Morning,06:00,14:00,1.006
2026-01-26,2026,Q1,1,January,Monday,No,Afternoon,14:00,22:00,1.006
2026-01-26,2026,Q1,1,January,Monday,No,Night,22:00,06:00,1.006
2026-01-27,2026,Q1,1,January,Tuesday,No,Morning,06:00,14:00,1.006
2026-01-27,2026,Q1,1,January,Tuesday,No,Afternoon,14:00,22:00,1.006
2026-01-27,2026,Q1,1,January,Tuesday,No,Night,22:00,06:00,1.006
2026-01-28,2026,Q1,1,January,Wednesday,No,Morning,06:00,14:00,1.006
2026-01-28,2026,Q1,1,January,Wednesday,No,Afternoon,14:00,22:00,1.006
2026-01-28,2026,Q1,1,January,Wednesday,No,Night,22:00,06:00,1.006
2026-01-29,2026,Q1,1,January,Thursday,No,Morning,06:00,14:00,1.006
2026-01-29,2026,Q1,1,January,Thursday,No,Afternoon,14:00,22:00,1.006
2026-01-29,2026,Q1,1,January,Thursday,No,Night,22:00,06:00,1.006
2026-01-30,2026,Q1,1,January,Friday,No,Morning,06:00,14:00,1.006
2026-01-30,2026,Q1,1,January,Friday,No,Afternoon,14:00,22:00,1.006
2026-01-30,2026,Q1,1,January,Friday,No,Night,22:00,06:00,1.006
2026-01-31,2026,Q1,1,January,Saturday,Yes,Morning,06:00,14:00,1.006
2026-01-31,2026,Q1,1,January,Saturday,Yes,Afternoon,14:00,22:00,1.006
2026-01-31,2026,Q1,1,January,Saturday,Yes,Night,22:00,06:00,1.006
2026-02-01,2026,Q1,2,February,Sunday,Yes,Morning,06:00,14:00,0.453
2026-02-01,2026,Q1,2,February,Sunday,Yes,Afternoon,14:00,22:00,0.453
2026-02-01,2026,Q1,2,February,Sunday,Yes,Night,22:00,06:00,0.453
2026-02-02,2026,Q1,2,February,Monday,No,Morning,06:00,14:00,1.006
2026-02-02,2026,Q1,2,February,Monday,No,Afternoon,14:00,22:00,1.006
2026-02-02,2026,Q1,2,February,Monday,No,Night,22:00,06:00,1.006
2026-02-03,2026,Q1,2,February,Tuesday,No,Morning,06:00,14:00,1.007
2026-02-03,2026,Q1,2,February,Tuesday,No,Afternoon,14:00,22:00,1.007
2026-02-03,2026,Q1,2,February,Tuesday,No,Night,22:00,06:00,1.007
2026-02-04,2026,Q1,2,February,Wednesday,No,Morning,06:00,14:00,1.007
2026-02-04,2026,Q1,2,February,Wednesday,No,Afternoon,14:00,22:00,1.007
2026-02-04,2026,Q1,2,February,Wednesday,No,Night,22:00,06:00,1.007
2026-02-05,2026,Q1,2,February,Thursday,No,Morning,06:00,14:00,1.007
2026-02-05,2026,Q1,2,February,Thursday,No,Afternoon,14:00,22:00,1.007
2026-02-05,2026,Q1,2,February,Thursday,No,Night,22:00,06:00,1.007
2026-02-06,2026,Q1,2,February,Friday,No,Morning,06:00,14:00,1.007
2026-02-06,2026,Q1,2,February,Friday,No,Afternoon,14:00,22:00,1.007
2026-02-06,2026,Q1,2,February,Friday,No,Night,22:00,06:00,1.007
2026-02-07,2026,Q1,2,February,Saturday,Yes,Morning,06:00,14:00,1.007
2026-02-07,2026,Q1,2,February,Saturday,Yes,Afternoon,14:00,22:00,1.007
2026-02-07,2026,Q1,2,February,Saturday,Yes,Night,22:00,06:00,1.007
2026-02-08,2026,Q1,2,February,Sunday,Yes,Morning,06:00,14:00,0.453
2026-02-08,2026,Q1,2,February,Sunday,Yes,Afternoon,14:00,22:00,0.453
2026-02-08,2026,Q1,2,February,Sunday,Yes,Night,22:00,06:00,0.453
2026-02-09,2026,Q1,2,February,Monday,No,Morning,06:00,14:00,1.007
2026-02-09,2026,Q1,2,February,Monday,No,Afternoon,14:00,22:00,1.007
2026-02-09,2026,Q1,2,February,Monday,No,Night,22:00,06:00,1.007
2026-02-10,2026,Q1,2,February,Tuesday,No,Morning,06:00,14:00,1.007
2026-02-10,2026,Q1,2,February,Tuesday,No,Afternoon,14:00,22:00,1.007
2026-02-10,2026,Q1,2,February,Tuesday,No,Night,22:00,06:00,1.007
2026-02-11,2026,Q1,2,February,Wednesday,No,Morning,06:00,14:00,1.007
2026-02-11,2026,Q1,2,February,Wednesday,No,Afternoon,14:00,22:00,1.007
2026-02-11,2026,Q1,2,February,Wednesday,No,Night,22:00,06:00,1.007
2026-02-12,2026,Q1,2,February,Thursday,No,Morning,06:00,14:00,1.008
2026-02-12,2026,Q1,2,February,Thursday,No,Afternoon,14:00,22:00,1.008
2026-02-12,2026,Q1,2,February,Thursday,No,Night,22:00,06:00,1.008
2026-02-13,2026,Q1,2,February,Friday,No,Morning,06:00,14:00,1.008
2026-02-13,2026,Q1,2,February,Friday,No,Afternoon,14:00,22:00,1.008
2026-02-13,2026,Q1,2,February,Friday,No,Night,22:00,06:00,1.008
2026-02-14,2026,Q1,2,February,Saturday,Yes,Morning,06:00,14:00,1.008
2026-02-14,2026,Q1,2,February,Saturday,Yes,Afternoon,14:00,22:00,1.008
2026-02-14,2026,Q1,2,February,Saturday,Yes,Night,22:00,06:00,1.008
2026-02-15,2026,Q1,2,February,Sunday,Yes,Morning,06:00,14:00,0.454
2026-02-15,2026,Q1,2,February,Sunday,Yes,Afternoon,14:00,22:00,0.454
2026-02-15,2026,Q1,2,February,Sunday,Yes,Night,22:00,06:00,0.454
2026-02-16,2026,Q1,2,February,Monday,No,Morning,06:00,14:00,1.008
2026-02-16,2026,Q1,2,February,Monday,No,Afternoon,14:00,22:00,1.008
2026-02-16,2026,Q1,2,February,Monday,No,Night,22:00,06:00,1.008
2026-02-17,2026,Q1,2,February,Tuesday,No,Morning,06:00,14:00,1.008
2026-02-17,2026,Q1,2,February,Tuesday,No,Afternoon,14:00,22:00,1.008
2026-02-17,2026,Q1,2,February,Tuesday,No,Night,22:00,06:00,1.008
2026-02-18,2026,Q1,2,February,Wednesday,No,Morning,06:00,14:00,1.008
2026-02-18,2026,Q1,2,February,Wednesday,No,Afternoon,14:00,22:00,1.008
2026-02-18,2026,Q1,2,February,Wednesday,No,Night,22:00,06:00,1.008
2026-02-19,2026,Q1,2,February,Thursday,No,Morning,06:00,14:00,1.008
2026-02-19,2026,Q1,2,February,Thursday,No,Afternoon,14:00,22:00,1.008
2026-02-19,2026,Q1,2,February,Thursday,No,Night,22:00,06:00,1.008
2026-02-20,2026,Q1,2,February,Friday,No,Morning,06:00,14:00,1.008
2026-02-20,2026,Q1,2,February,Friday,No,Afternoon,14:00,22:00,1.008
2026-02-20,2026,Q1,2,February,Friday,No,Night,22:00,06:00,1.008
2026-02-21,2026,Q1,2,February,Saturday,Yes,Morning,06:00,14:00,1.008
2026-02-21,2026,Q1,2,February,Saturday,Yes,Afternoon,14:00,22:00,1.008
2026-02-21,2026,Q1,2,February,Saturday,Yes,Night,22:00,06:00,1.008
2026-02-22,2026,Q1,2,February,Sunday,Yes,Morning,06:00,14:00,0.454
2026-02-22,2026,Q1,2,February,Sunday,Yes,Afternoon,14:00,22:00,0.454
2026-02-22,2026,Q1,2,February,Sunday,Yes,Night,22:00,06:00,0.454
2026-02-23,2026,Q1,2,February,Monday,No,Morning,06:00,14:00,1.009
2026-02-23,2026,Q1,2,February,Monday,No,Afternoon,14:00,22:00,1.009
2026-02-23,2026,Q1,2,February,Monday,No,Night,22:00,06:00,1.009
2026-02-24,2026,Q1,2,February,Tuesday,No,Morning,06:00,14:00,1.009
2026-02-24,2026,Q1,2,February,Tuesday,No,Afternoon,14:00,22:00,1.009
2026-02-24,2026,Q1,2,February,Tuesday,No,Night,22:00,06:00,1.009
2026-02-25,2026,Q1,2,February,Wednesday,No,Morning,06:00,14:00,1.009
2026-02-25,2026,Q1,2,February,Wednesday,No,Afternoon,14:00,22:00,1.009
2026-02-25,2026,Q1,2,February,Wednesday,No,Night,22:00,06:00,1.009
2026-02-26,2026,Q1,2,February,Thursday,No,Morning,06:00,14:00,1.009
2026-02-26,2026,Q1,2,February,Thursday,No,Afternoon,14:00,22:00,1.009
2026-02-26,2026,Q1,2,February,Thursday,No,Night,22:00,06:00,1.009
2026-02-27,2026,Q1,2,February,Friday,No,Morning,06:00,14:00,1.009
2026-02-27,2026,Q1,2,February,Friday,No,Afternoon,14:00,22:00,1.009
2026-02-27,2026,Q1,2,February,Friday,No,Night,22:00,06:00,1.009
2026-02-28,2026,Q1,2,February,Saturday,Yes,Morning,06:00,14:00,1.009
2026-02-28,2026,Q1,2,February,Saturday,Yes,Afternoon,14:00,22:00,1.009
2026-02-28,2026,Q1,2,February,Saturday,Yes,Night,22:00,06:00,1.009
2026-03-01,2026,Q1,3,March,Sunday,Yes,Morning,06:00,14:00,0.534
2026-03-01,2026,Q1,3,March,Sunday,Yes,Afternoon,14:00,22:00,0.534
2026-03-01,2026,Q1,3,March,Sunday,Yes,Night,22:00,06:00,0.534
2026-03-02,2026,Q1,3,March,Monday,No,Morning,06:00,14:00,1.188
2026-03-02,2026,Q1,3,March,Monday,No,Afternoon,14:00,22:00,1.188
2026-03-02,2026,Q1,3,March,Monday,No,Night,22:00,06:00,1.188
2026-03-03,2026,Q1,3,March,Tuesday,No,Morning,06:00,14:00,1.188
2026-03-03,2026,Q1,3,March,Tuesday,No,Afternoon,14:00,22:00,1.188
2026-03-03,2026,Q1,3,March,Tuesday,No,Night,22:00,06:00,1.188
2026-03-04,2026,Q1,3,March,Wednesday,No,Morning,06:00,14:00,1.188
2026-03-04,2026,Q1,3,March,Wednesday,No,Afternoon,14:00,22:00,1.188
2026-03-04,2026,Q1,3,March,Wednesday,No,Night,22:00,06:00,1.188
2026-03-05,2026,Q1,3,March,Thursday,No,Morning,06:00,14:00,1.188
2026-03-05,2026,Q1,3,March,Thursday,No,Afternoon,14:00,22:00,1.188
2026-03-05,2026,Q1,3,March,Thursday,No,Night,22:00,06:00,1.188
2026-03-06,2026,Q1,3,March,Friday,No,Morning,06:00,14:00,1.188
2026-03-06,2026,Q1,3,March,Friday,No,Afternoon,14:00,22:00,1.188
2026-03-06,2026,Q1,3,March,Friday,No,Night,22:00,06:00,1.188
2026-03-07,2026,Q1,3,March,Saturday,Yes,Morning,06:00,14:00,1.188
2026-03-07,2026,Q1,3,March,Saturday,Yes,Afternoon,14:00,22:00,1.188
2026-03-07,2026,Q1,3,March,Saturday,Yes,Night,22:00,06:00,1.188
2026-03-08,2026,Q1,3,March,Sunday,Yes,Morning,06:00,14:00,0.535
2026-03-08,2026,Q1,3,March,Sunday,Yes,Afternoon,14:00,22:00,0.535
2026-03-08,2026,Q1,3,March,Sunday,Yes,Night,22:00,06:00,0.535
2026-03-09,2026,Q1,3,March,Monday,No,Morning,06:00,14:00,1.188
2026-03-09,2026,Q1,3,March,Monday,No,Afternoon,14:00,22:00,1.188
2026-03-09,2026,Q1,3,March,Monday,No,Night,22:00,06:00,1.188
2026-03-10,2026,Q1,3,March,Tuesday,No,Morning,06:00,14:00,1.189
2026-03-10,2026,Q1,3,March,Tuesday,No,Afternoon,14:00,22:00,1.189
2026-03-10,2026,Q1,3,March,Tuesday,No,Night,22:00,06:00,1.189
2026-03-11,2026,Q1,3,March,Wednesday,No,Morning,06:00,14:00,1.189
2026-03-11,2026,Q1,3,March,Wednesday,No,Afternoon,14:00,22:00,1.189
2026-03-11,2026,Q1,3,March,Wednesday,No,Night,22:00,06:00,1.189
2026-03-12,2026,Q1,3,March,Thursday,No,Morning,06:00,14:00,1.189
2026-03-12,2026,Q1,3,March,Thursday,No,Afternoon,14:00,22:00,1.189
2026-03-12,2026,Q1,3,March,Thursday,No,Night,22:00,06:00,1.189
2026-03-13,2026,Q1,3,March,Friday,No,Morning,06:00,14:00,1.189
2026-03-13,2026,Q1,3,March,Friday,No,Afternoon,14:00,22:00,1.189
2026-03-13,2026,Q1,3,March,Friday,No,Night,22:00,06:00,1.189
2026-03-14,2026,Q1,3,March,Saturday,Yes,Morning,06:00,14:00,1.189
2026-03-14,2026,Q1,3,March,Saturday,Yes,Afternoon,14:00,22:00,1.189
2026-03-14,2026,Q1,3,March,Saturday,Yes,Night,22:00,06:00,1.189
2026-03-15,2026,Q1,3,March,Sunday,Yes,Morning,06:00,14:00,0.535
2026-03-15,2026,Q1,3,March,Sunday,Yes,Afternoon,14:00,22:00,0.535
2026-03-15,2026,Q1,3,March,Sunday,Yes,Night,22:00,06:00,0.535
2026-03-16,2026,Q1,3,March,Monday,No,Morning,06:00,14:00,1.189
2026-03-16,2026,Q1,3,March,Monday,No,Afternoon,14:00,22:00,1.189
2026-03-16,2026,Q1,3,March,Monday,No,Night,22:00,06:00,1.189
2026-03-17,2026,Q1,3,March,Tuesday,No,Morning,06:00,14:00,1.189
2026-03-17,2026,Q1,3,March,Tuesday,No,Afternoon,14:00,22:00,1.189
2026-03-17,2026,Q1,3,March,Tuesday,No,Night,22:00,06:00,1.189
2026-03-18,2026,Q1,3,March,Wednesday,No,Morning,06:00,14:00,1.189
2026-03-18,2026,Q1,3,March,Wednesday,No,Afternoon,14:00,22:00,1.189
2026-03-18,2026,Q1,3,March,Wednesday,No,Night,22:00,06:00,1.189
2026-03-19,2026,Q1,3,March,Thursday,No,Morning,06:00,14:00,1.19
2026-03-19,2026,Q1,3,March,Thursday,No,Afternoon,14:00,22:00,1.19
2026-03-19,2026,Q1,3,March,Thursday,No,Night,22:00,06:00,1.19
2026-03-20,2026,Q1,3,March,Friday,No,Morning,06:00,14:00,1.19
2026-03-20,2026,Q1,3,March,Friday,No,Afternoon,14:00,22:00,1.19
2026-03-20,2026,Q1,3,March,Friday,No,Night,22:00,06:00,1.19
2026-03-21,2026,Q1,3,March,Saturday,Yes,Morning,06:00,14:00,1.19
2026-03-21,2026,Q1,3,March,Saturday,Yes,Afternoon,14:00,22:00,1.19
2026-03-21,2026,Q1,3,March,Saturday,Yes,Night,22:00,06:00,1.19
2026-03-22,2026,Q1,3,March,Sunday,Yes,Morning,06:00,14:00,0.535
2026-03-22,2026,Q1,3,March,Sunday,Yes,Afternoon,14:00,22:00,0.535
2026-03-22,2026,Q1,3,March,Sunday,Yes,Night,22:00,06:00,0.535
2026-03-23,2026,Q1,3,March,Monday,No,Morning,06:00,14:00,1.19
2026-03-23,2026,Q1,3,March,Monday,No,Afternoon,14:00,22:00,1.19
2026-03-23,2026,Q1,3,March,Monday,No,Night,22:00,06:00,1.19
2026-03-24,2026,Q1,3,March,Tuesday,No,Morning,06:00,14:00,1.19
2026-03-24,2026,Q1,3,March,Tuesday,No,Afternoon,14:00,22:00,1.19
2026-03-24,2026,Q1,3,March,Tuesday,No,Night,22:00,06:00,1.19
2026-03-25,2026,Q1,3,March,Wednesday,No,Morning,06:00,14:00,1.19
2026-03-25,2026,Q1,3,March,Wednesday,No,Afternoon,14:00,22:00,1.19
2026-03-25,2026,Q1,3,March,Wednesday,No,Night,22:00,06:00,1.19
2026-03-26,2026,Q1,3,March,Thursday,No,Morning,06:00,14:00,1.19
2026-03-26,2026,Q1,3,March,Thursday,No,Afternoon,14:00,22:00,1.19
2026-03-26,2026,Q1,3,March,Thursday,No,Night,22:00,06:00,1.19
2026-03-27,2026,Q1,3,March,Friday,No,Morning,06:00,14:00,1.191
2026-03-27,2026,Q1,3,March,Friday,No,Afternoon,14:00,22:00,1.191
2026-03-27,2026,Q1,3,March,Friday,No,Night,22:00,06:00,1.191
2026-03-28,2026,Q1,3,March,Saturday,Yes,Morning,06:00,14:00,1.191
2026-03-28,2026,Q1,3,March,Saturday,Yes,Afternoon,14:00,22:00,1.191
2026-03-28,2026,Q1,3,March,Saturday,Yes,Night,22:00,06:00,1.191
2026-03-29,2026,Q1,3,March,Sunday,Yes,Morning,06:00,14:00,0.536
2026-03-29,2026,Q1,3,March,Sunday,Yes,Afternoon,14:00,22:00,0.536
2026-03-29,2026,Q1,3,March,Sunday,Yes,Night,22:00,06:00,0.536
2026-03-30,2026,Q1,3,March,Monday,No,Morning,06:00,14:00,1.191
2026-03-30,2026,Q1,3,March,Monday,No,Afternoon,14:00,22:00,1.191
2026-03-30,2026,Q1,3,March,Monday,No,Night,22:00,06:00,1.191
2026-03-31,2026,Q1,3,March,Tuesday,No,Morning,06:00,14:00,1.191
2026-03-31,2026,Q1,3,March,Tuesday,No,Afternoon,14:00,22:00,1.191
2026-03-31,2026,Q1,3,March,Tuesday,No,Night,22:00,06:00,1.191
2026-04-01,2026,Q2,4,April,Wednesday,No,Morning,06:00,14:00,1.191
2026-04-01,2026,Q2,4,April,Wednesday,No,Afternoon,14:00,22:00,1.191
2026-04-01,2026,Q2,4,April,Wednesday,No,Night,22:00,06:00,1.191
2026-04-02,2026,Q2,4,April,Thursday,No,Morning,06:00,14:00,1.191
2026-04-02,2026,Q2,4,April,Thursday,No,Afternoon,14:00,22:00,1.191
2026-04-02,2026,Q2,4,April,Thursday,No,Night,22:00,06:00,1.191
2026-04-03,2026,Q2,4,April,Friday,No,Morning,06:00,14:00,1.191
2026-04-03,2026,Q2,4,April,Friday,No,Afternoon,14:00,22:00,1.191
2026-04-03,2026,Q2,4,April,Friday,No,Night,22:00,06:00,1.191
2026-04-04,2026,Q2,4,April,Saturday,Yes,Morning,06:00,14:00,1.192
2026-04-04,2026,Q2,4,April,Saturday,Yes,Afternoon,14:00,22:00,1.192
2026-04-04,2026,Q2,4,April,Saturday,Yes,Night,22:00,06:00,1.192
2026-04-05,2026,Q2,4,April,Sunday,Yes,Morning,06:00,14:00,0.536
2026-04-05,2026,Q2,4,April,Sunday,Yes,Afternoon,14:00,22:00,0.536
2026-04-05,2026,Q2,4,April,Sunday,Yes,Night,22:00,06:00,0.536
2026-04-06,2026,Q2,4,April,Monday,No,Morning,06:00,14:00,1.192
2026-04-06,2026,Q2,4,April,Monday,No,Afternoon,14:00,22:00,1.192
2026-04-06,2026,Q2,4,April,Monday,No,Night,22:00,06:00,1.192
2026-04-07,2026,Q2,4,April,Tuesday,No,Morning,06:00,14:00,1.192
2026-04-07,2026,Q2,4,April,Tuesday,No,Afternoon,14:00,22:00,1.192
2026-04-07,2026,Q2,4,April,Tuesday,No,Night,22:00,06:00,1.192
2026-04-08,2026,Q2,4,April,Wednesday,No,Morning,06:00,14:00,1.192
2026-04-08,2026,Q2,4,April,Wednesday,No,Afternoon,14:00,22:00,1.192
2026-04-08,2026,Q2,4,April,Wednesday,No,Night,22:00,06:00,1.192
2026-04-09,2026,Q2,4,April,Thursday,No,Morning,06:00,14:00,1.192
2026-04-09,2026,Q2,4,April,Thursday,No,Afternoon,14:00,22:00,1.192
2026-04-09,2026,Q2,4,April,Thursday,No,Night,22:00,06:00,1.192
2026-04-10,2026,Q2,4,April,Friday,No,Morning,06:00,14:00,1.192
2026-04-10,2026,Q2,4,April,Friday,No,Afternoon,14:00,22:00,1.192
2026-04-10,2026,Q2,4,April,Friday,No,Night,22:00,06:00,1.192
2026-04-11,2026,Q2,4,April,Saturday,Yes,Morning,06:00,14:00,1.192
2026-04-11,2026,Q2,4,April,Saturday,Yes,Afternoon,14:00,22:00,1.192
2026-04-11,2026,Q2,4,April,Saturday,Yes,Night,22:00,06:00,1.192
2026-04-12,2026,Q2,4,April,Sunday,Yes,Morning,06:00,14:00,0.537
2026-04-12,2026,Q2,4,April,Sunday,Yes,Afternoon,14:00,22:00,0.537
2026-04-12,2026,Q2,4,April,Sunday,Yes,Night,22:00,06:00,0.537
2026-04-13,2026,Q2,4,April,Monday,No,Morning,06:00,14:00,1.193
2026-04-13,2026,Q2,4,April,Monday,No,Afternoon,14:00,22:00,1.193
2026-04-13,2026,Q2,4,April,Monday,No,Night,22:00,06:00,1.193
2026-04-14,2026,Q2,4,April,Tuesday,No,Morning,06:00,14:00,1.193
2026-04-14,2026,Q2,4,April,Tuesday,No,Afternoon,14:00,22:00,1.193
2026-04-14,2026,Q2,4,April,Tuesday,No,Night,22:00,06:00,1.193
2026-04-15,2026,Q2,4,April,Wednesday,No,Morning,06:00,14:00,1.193
2026-04-15,2026,Q2,4,April,Wednesday,No,Afternoon,14:00,22:00,1.193
2026-04-15,2026,Q2,4,April,Wednesday,No,Night,22:00,06:00,1.193
2026-04-16,2026,Q2,4,April,Thursday,No,Morning,06:00,14:00,1.193
2026-04-16,2026,Q2,4,April,Thursday,No,Afternoon,14:00,22:00,1.193
2026-04-16,2026,Q2,4,April,Thursday,No,Night,22:00,06:00,1.193
2026-04-17,2026,Q2,4,April,Friday,No,Morning,06:00,14:00,1.193
2026-04-17,2026,Q2,4,April,Friday,No,Afternoon,14:00,22:00,1.193
2026-04-17,2026,Q2,4,April,Friday,No,Night,22:00,06:00,1.193
2026-04-18,2026,Q2,4,April,Saturday,Yes,Morning,06:00,14:00,1.193
2026-04-18,2026,Q2,4,April,Saturday,Yes,Afternoon,14:00,22:00,1.193
2026-04-18,2026,Q2,4,April,Saturday,Yes,Night,22:00,06:00,1.193
2026-04-19,2026,Q2,4,April,Sunday,Yes,Morning,06:00,14:00,0.537
2026-04-19,2026,Q2,4,April,Sunday,Yes,Afternoon,14:00,22:00,0.537
2026-04-19,2026,Q2,4,April,Sunday,Yes,Night,22:00,06:00,0.537
2026-04-20,2026,Q2,4,April,Monday,No,Morning,06:00,14:00,1.194
2026-04-20,2026,Q2,4,April,Monday,No,Afternoon,14:00,22:00,1.194
2026-04-20,2026,Q2,4,April,Monday,No,Night,22:00,06:00,1.194
2026-04-21,2026,Q2,4,April,Tuesday,No,Morning,06:00,14:00,1.194
2026-04-21,2026,Q2,4,April,Tuesday,No,Afternoon,14:00,22:00,1.194
2026-04-21,2026,Q2,4,April,Tuesday,No,Night,22:00,06:00,1.194
2026-04-22,2026,Q2,4,April,Wednesday,No,Morning,06:00,14:00,1.194
2026-04-22,2026,Q2,4,April,Wednesday,No,Afternoon,14:00,22:00,1.194
2026-04-22,2026,Q2,4,April,Wednesday,No,Night,22:00,06:00,1.194
2026-04-23,2026,Q2,4,April,Thursday,No,Morning,06:00,14:00,1.194
2026-04-23,2026,Q2,4,April,Thursday,No,Afternoon,14:00,22:00,1.194
2026-04-23,2026,Q2,4,April,Thursday,No,Night,22:00,06:00,1.194
2026-04-24,2026,Q2,4,April,Friday,No,Morning,06:00,14:00,1.194
2026-04-24,2026,Q2,4,April,Friday,No,Afternoon,14:00,22:00,1.194
